name,time
heavyLoadBenchmark_T4x20000, 8347792
heavyLoadBenchmark_T4x20000, 8452167
heavyLoadBenchmark_T4x20000, 8345167
heavyLoadBenchmark_T4x20000, 8403958
heavyLoadBenchmark_T4x20000, 8352375
heavyLoadBenchmark_T4x20000, 8664583
heavyLoadBenchmark_T4x20000, 8358209
heavyLoadBenchmark_T4x20000, 8372917
heavyLoadBenchmark_T4x20000, 8354375
heavyLoadBenchmark_T4x20000, 8355875
heavyLoadBenchmark_T4x20000, 8398708
heavyLoadBenchmark_T4x20000, 8475833
heavyLoadBenchmark_T4x20000, 8347667
heavyLoadBenchmark_T4x20000, 8358541
heavyLoadBenchmark_T4x20000, 8346000
heavyLoadBenchmark_T4x20000, 8302958
heavyLoadBenchmark_T4x20000, 8386084
heavyLoadBenchmark_T4x20000, 8648083
heavyLoadBenchmark_T4x20000, 8382042
heavyLoadBenchmark_T4x20000, 8378958
heavyLoadBenchmark_T4x20000, 8362542
heavyLoadBenchmark_T4x20000, 8498667
heavyLoadBenchmark_T4x20000, 8329250
heavyLoadBenchmark_T4x20000, 8537083
heavyLoadBenchmark_T4x20000, 8342916
heavyLoadBenchmark_T4x20000, 8399000
heavyLoadBenchmark_T4x20000, 8396750
heavyLoadBenchmark_T4x20000, 8344375
heavyLoadBenchmark_T4x20000, 8391708
heavyLoadBenchmark_T4x20000, 8607000
heavyLoadBenchmark_T4x20000, 8364750
heavyLoadBenchmark_T4x20000, 8860375
heavyLoadBenchmark_T4x20000, 8316792
heavyLoadBenchmark_T4x20000, 8337916
heavyLoadBenchmark_T4x20000, 8330667
heavyLoadBenchmark_T4x20000, 8383834
heavyLoadBenchmark_T4x20000, 8340334
heavyLoadBenchmark_T4x20000, 8852125
heavyLoadBenchmark_T4x20000, 8379708
heavyLoadBenchmark_T4x20000, 8340708
heavyLoadBenchmark_T4x20000, 8340000
heavyLoadBenchmark_T4x20000, 8461125
heavyLoadBenchmark_T4x20000, 8345666
heavyLoadBenchmark_T4x20000, 8380209
heavyLoadBenchmark_T4x20000, 8317000
heavyLoadBenchmark_T4x20000, 8393125
heavyLoadBenchmark_T4x20000, 8382459
heavyLoadBenchmark_T4x20000, 8446916
heavyLoadBenchmark_T4x20000, 8358417
heavyLoadBenchmark_T4x20000, 8326750
heavyLoadBenchmark_T4x20000, 8369000
heavyLoadBenchmark_T4x20000, 8895500
heavyLoadBenchmark_T4x20000, 8441625
heavyLoadBenchmark_T4x20000, 8628959
heavyLoadBenchmark_T4x20000, 8344292
heavyLoadBenchmark_T4x20000, 8421708
heavyLoadBenchmark_T4x20000, 8352208
heavyLoadBenchmark_T4x20000, 8849125
heavyLoadBenchmark_T4x20000, 8379583
heavyLoadBenchmark_T4x20000, 8633292
heavyLoadBenchmark_T4x20000, 8335042
heavyLoadBenchmark_T4x20000, 8254166
heavyLoadBenchmark_T4x20000, 8343417
heavyLoadBenchmark_T4x20000, 8500417
heavyLoadBenchmark_T4x20000, 8367334
heavyLoadBenchmark_T4x20000, 8630834
heavyLoadBenchmark_T4x20000, 8331792
